user_id,recency,frequency,monetary,cluster,segment
48465,1570,1,169.75,0,Ngủ đông
48466,1670,1,10.99,0,Ngủ đông
48467,1426,1,107.99,0,Ngủ đông
48468,1447,2,77.990005,3,Tiềm năng
48475,1631,1,159.44,0,Ngủ đông
48477,1491,1,229.99,0,Ngủ đông
48478,2093,1,186.0,1,Bình thường
48479,1842,2,85.99,3,Tiềm năng
48481,2047,1,9.99,1,Bình thường
48482,1653,2,200.19,3,Tiềm năng
48484,1993,1,118.58,1,Bình thường
48485,2174,1,50.0,1,Bình thường
48486,1903,1,72.0,1,Bình thường
48487,1588,2,166.48001,3,Tiềm năng
48489,1641,1,199.0,0,Ngủ đông
48490,1608,1,329.5,0,Ngủ đông
48492,1764,1,84.95,0,Ngủ đông
48493,1459,1,28.99,0,Ngủ đông
48494,1494,1,32.99,0,Ngủ đông
48496,1434,3,337.34,2,VIP
48498,1734,2,181.98,3,Tiềm năng
48499,1560,1,52.45,0,Ngủ đông
48501,1441,1,52.59,0,Ngủ đông
48503,1540,4,231.05,2,VIP
48504,1780,1,425.9,2,VIP
48505,2162,1,20.99,1,Bình thường
48506,2579,1,90.0,1,Bình thường
48508,1802,1,59.98,0,Ngủ đông
48509,1597,4,269.85,2,VIP
48510,1512,1,79.99,0,Ngủ đông
48511,2005,1,39.99,1,Bình thường
48512,1537,1,99.899994,0,Ngủ đông
48513,1878,1,108.0,1,Bình thường
48514,1497,2,278.41,3,Tiềm năng
48515,2294,1,21.05,1,Bình thường
48516,1738,2,115.95,3,Tiềm năng
48520,1807,1,135.0,0,Ngủ đông
48525,2318,1,9.77,1,Bình thường
48526,1626,2,240.65,3,Tiềm năng
48527,1732,1,64.0,0,Ngủ đông
48528,1516,1,136.6,0,Ngủ đông
48530,1495,2,243.0,3,Tiềm năng
48531,1672,1,14.24,0,Ngủ đông
48532,1451,2,36.89,3,Tiềm năng
48533,1583,1,13.99,0,Ngủ đông
48534,1479,1,44.13,0,Ngủ đông
48535,1450,1,55.0,0,Ngủ đông
48536,1763,1,12.2,0,Ngủ đông
48538,1568,3,211.97,3,Tiềm năng
48540,2281,1,57.48,1,Bình thường
48541,1784,3,197.95001,3,Tiềm năng
48542,1432,1,56.989998,0,Ngủ đông
48543,1532,1,160.5,0,Ngủ đông
48544,1853,2,77.0,3,Tiềm năng
48545,1570,2,99.990005,3,Tiềm năng
48546,1795,1,22.0,0,Ngủ đông
48547,1902,1,18.75,1,Bình thường
48549,1432,3,292.87,2,VIP
48550,1426,3,258.08,2,VIP
48552,1651,1,25.0,0,Ngủ đông
48553,1600,1,59.0,0,Ngủ đông
48554,1440,1,24.97,0,Ngủ đông
48555,1606,2,63.95,3,Tiềm năng
48556,1587,1,79.95,0,Ngủ đông
48557,1928,1,42.99,1,Bình thường
48558,2105,1,163.99,1,Bình thường
48559,1624,2,108.88,3,Tiềm năng
48562,1519,1,89.0,0,Ngủ đông
48564,1529,2,586.67,2,VIP
48565,1850,1,22.0,1,Bình thường
48566,1525,3,208.59999,3,Tiềm năng
48569,1623,2,22.75,3,Tiềm năng
48570,1618,2,45.63,3,Tiềm năng
48572,1420,3,276.68002,2,VIP
48577,1448,1,504.99,2,VIP
48578,1685,1,119.07,0,Ngủ đông
48579,1510,4,442.19,2,VIP
48581,1553,2,92.99,3,Tiềm năng
48582,1640,1,39.5,0,Ngủ đông
48583,1950,1,16.9,1,Bình thường
48584,1441,1,86.98,0,Ngủ đông
48585,2394,1,78.46,1,Bình thường
48587,1651,2,316.12,3,Tiềm năng
48588,1756,1,134.92001,0,Ngủ đông
48589,1426,1,92.43,0,Ngủ đông
48590,1577,2,332.52997,2,VIP
48591,1633,1,58.0,0,Ngủ đông
48592,1810,1,198.98999,0,Ngủ đông
48595,1457,1,189.95,0,Ngủ đông
48597,1676,2,74.49,3,Tiềm năng
48600,1536,1,39.99,0,Ngủ đông
48601,2077,1,12.61,1,Bình thường
48603,2618,1,124.99,1,Bình thường
48604,2226,2,175.48999,1,Bình thường
48605,1559,2,123.5,3,Tiềm năng
48607,1860,1,9.99,1,Bình thường
48608,1881,1,89.0,1,Bình thường
48609,2091,1,49.95,1,Bình thường
48610,1473,1,39.99,0,Ngủ đông
48613,1722,1,329.99,0,Ngủ đông
48614,1766,1,102.99,0,Ngủ đông
48615,1670,1,198.0,0,Ngủ đông
48616,1741,1,39.99,0,Ngủ đông
48619,1792,2,208.99,3,Tiềm năng
48622,1469,3,333.8,2,VIP
48623,1429,2,207.15001,3,Tiềm năng
48624,1522,1,91.95,0,Ngủ đông
48625,2314,1,7.69,1,Bình thường
48627,1977,1,17.0,1,Bình thường
48628,2033,1,39.99,1,Bình thường
48629,1735,2,172.08,3,Tiềm năng
48631,2095,1,40.6,1,Bình thường
48634,2028,1,163.0,1,Bình thường
48635,1902,1,74.99,1,Bình thường
48636,1447,3,541.01,2,VIP
48637,1611,2,159.89,3,Tiềm năng
48638,2201,1,46.5,1,Bình thường
48639,1966,1,49.5,1,Bình thường
48641,1604,2,307.98,3,Tiềm năng
48642,2327,1,9.99,1,Bình thường
48643,1432,2,208.2,3,Tiềm năng
48644,1467,1,139.0,0,Ngủ đông
48646,1433,4,313.84003,2,VIP
48647,1544,2,53.82,3,Tiềm năng
48648,1504,2,439.97998,2,VIP
48649,1563,1,89.0,0,Ngủ đông
48651,1810,1,49.95,0,Ngủ đông
48652,2518,1,44.55,1,Bình thường
48653,1660,3,244.92,3,Tiềm năng
48654,1422,1,148.0,0,Ngủ đông
48655,1588,1,45.0,0,Ngủ đông
48656,2087,1,43.15,1,Bình thường
48657,1442,1,36.5,0,Ngủ đông
48658,1532,1,55.52,0,Ngủ đông
48659,1448,1,70.5,0,Ngủ đông
48660,1519,1,69.0,0,Ngủ đông
48662,1670,1,33.95,0,Ngủ đông
48664,1468,1,83.94,0,Ngủ đông
48665,1944,1,13.0,1,Bình thường
48666,1454,2,274.5,3,Tiềm năng
48667,1548,3,126.35,3,Tiềm năng
48668,1497,2,94.979996,3,Tiềm năng
48669,1867,1,59.0,1,Bình thường
48670,1528,3,144.45,3,Tiềm năng
48671,1437,1,139.96,0,Ngủ đông
48674,1518,2,104.94,3,Tiềm năng
48675,1542,1,52.2,0,Ngủ đông
48676,1450,3,893.86,2,VIP
48679,1502,1,169.99,0,Ngủ đông
48680,1582,1,9.27,0,Ngủ đông
48681,2631,1,10.5,1,Bình thường
48682,1920,1,44.0,1,Bình thường
48683,1838,2,371.22,2,VIP
48684,1504,1,199.97,0,Ngủ đông
48686,1538,4,203.5,2,VIP
48687,1715,4,133.15001,3,Tiềm năng
48688,1545,2,235.97,3,Tiềm năng
48690,1498,2,75.94,3,Tiềm năng
48691,1464,1,384.49,0,Ngủ đông
48692,1666,1,3.09,0,Ngủ đông
48693,1718,1,8.79,0,Ngủ đông
48694,1513,1,113.95,0,Ngủ đông
48696,1584,1,149.97,0,Ngủ đông
48697,1446,2,118.45,3,Tiềm năng
48698,1524,1,36.0,0,Ngủ đông
48699,2255,1,158.33,1,Bình thường
48700,1424,1,22.0,0,Ngủ đông
48703,1623,2,273.5,3,Tiềm năng
48704,1475,1,79.5,0,Ngủ đông
48706,1888,3,298.49,2,VIP
48707,1625,1,11.99,0,Ngủ đông
48708,1517,1,16.99,0,Ngủ đông
48711,2454,1,189.99,1,Bình thường
48712,1558,3,346.49,2,VIP
48713,1925,2,127.25,1,Bình thường
48715,1814,1,32.989998,0,Ngủ đông
48716,1630,1,214.96,0,Ngủ đông
48717,1705,1,36.98,0,Ngủ đông
48720,2117,2,110.5,1,Bình thường
48721,1701,2,77.98,3,Tiềm năng
48722,1904,1,105.5,1,Bình thường
48723,2130,1,13.95,1,Bình thường
48724,2132,2,463.09998,2,VIP
48725,1560,1,106.06,0,Ngủ đông
48726,1672,1,14.99,0,Ngủ đông
48727,1825,1,52.99,0,Ngủ đông
48732,2387,1,12.0,1,Bình thường
48735,1946,4,266.98,2,VIP
48736,1935,1,124.95,1,Bình thường
48737,1453,1,23.99,0,Ngủ đông
48738,1706,1,22.0,0,Ngủ đông
48739,1494,1,41.98,0,Ngủ đông
48740,2199,1,95.94,1,Bình thường
48741,1424,1,69.99,0,Ngủ đông
48742,1428,4,358.31,2,VIP
48743,1524,1,37.95,0,Ngủ đông
48744,1722,2,293.03003,3,Tiềm năng
48745,1424,1,113.25,0,Ngủ đông
48746,1473,1,88.0,0,Ngủ đông
48749,1727,1,22.99,0,Ngủ đông
48750,1816,1,46.99,0,Ngủ đông
48751,1850,1,29.0,1,Bình thường
48752,1569,1,13.33,0,Ngủ đông
48753,2127,4,358.29,2,VIP
48754,1789,1,159.99,0,Ngủ đông
48755,1519,2,38.94,3,Tiềm năng
48756,1466,2,419.94,2,VIP
48757,2363,1,285.0,1,Bình thường
48758,2235,1,129.5,1,Bình thường
48759,1617,1,45.0,0,Ngủ đông
48760,1652,2,135.95,3,Tiềm năng
48761,1424,2,201.35,3,Tiềm năng
48762,1787,1,24.0,0,Ngủ đông
48764,1857,3,305.43,2,VIP
48766,1444,2,67.44,3,Tiềm năng
48768,1594,1,40.0,0,Ngủ đông
48769,1829,2,193.05,3,Tiềm năng
48770,1604,3,377.9,2,VIP
48771,1540,1,160.0,0,Ngủ đông
48772,1454,1,128.99,0,Ngủ đông
48773,1512,1,36.99,0,Ngủ đông
48774,1431,1,216.0,0,Ngủ đông
48775,1422,1,118.99,0,Ngủ đông
48777,1440,2,248.99,3,Tiềm năng
48778,1598,1,78.0,0,Ngủ đông
48779,1512,1,66.979996,0,Ngủ đông
48781,2212,1,11.09,1,Bình thường
48782,1839,1,59.5,1,Bình thường
48783,1754,3,95.18,3,Tiềm năng
48784,1732,1,27.99,0,Ngủ đông
48786,1469,1,17.99,0,Ngủ đông
48789,1713,2,89.490005,3,Tiềm năng
48790,1688,1,88.0,0,Ngủ đông
48792,1724,1,304.0,0,Ngủ đông
48793,1693,1,195.73,0,Ngủ đông
48794,2118,1,198.0,1,Bình thường
48795,1563,1,30.0,0,Ngủ đông
48797,1538,2,353.12,2,VIP
48798,1566,1,31.99,0,Ngủ đông
48799,2025,1,28.82,1,Bình thường
48800,1883,1,276.0,1,Bình thường
48801,1991,1,359.47998,1,Bình thường
48802,1448,1,49.5,0,Ngủ đông
48805,1455,1,39.99,0,Ngủ đông
48807,2327,1,119.99,1,Bình thường
48809,1425,1,44.65,0,Ngủ đông
48810,1450,1,16.99,0,Ngủ đông
48812,1485,3,465.77997,2,VIP
48813,1476,4,150.93,3,Tiềm năng
48814,1487,1,16.75,0,Ngủ đông
48815,1453,1,35.33,0,Ngủ đông
48816,1480,2,73.01,3,Tiềm năng
48817,1915,1,198.0,1,Bình thường
48820,2221,1,179.74998,1,Bình thường
48821,1451,2,94.99,3,Tiềm năng
48822,1501,2,190.48999,3,Tiềm năng
48823,1782,2,246.97,3,Tiềm năng
48826,1468,2,153.66,3,Tiềm năng
48827,1676,1,42.75,0,Ngủ đông
48828,1433,3,83.99,3,Tiềm năng
48830,1603,1,114.96001,0,Ngủ đông
48831,2300,1,79.93,1,Bình thường
48832,1505,1,57.38,0,Ngủ đông
48833,1455,1,62.0,0,Ngủ đông
48835,1468,1,25.0,0,Ngủ đông
48838,1597,1,172.84999,0,Ngủ đông
48839,2239,1,78.88,1,Bình thường
48840,1439,4,362.23,2,VIP
48841,1426,1,59.25,0,Ngủ đông
48844,1687,1,123.979996,0,Ngủ đông
48845,1519,2,265.95,3,Tiềm năng
48847,2109,4,263.45,2,VIP
48849,2045,1,156.76999,1,Bình thường
48850,2143,3,132.52,3,Tiềm năng
48851,2359,1,69.990005,1,Bình thường
48852,2134,1,44.95,1,Bình thường
48853,1830,1,63.9,0,Ngủ đông
48854,1453,1,25.93,0,Ngủ đông
48855,1532,3,252.45,3,Tiềm năng
48856,1478,1,35.99,0,Ngủ đông
48858,1565,1,60.0,0,Ngủ đông
48859,2120,1,39.5,1,Bình thường
48860,1505,2,115.25,3,Tiềm năng
48861,1685,2,155.95,3,Tiềm năng
48862,1556,1,108.42,0,Ngủ đông
48864,1431,2,72.0,3,Tiềm năng
48865,1607,1,24.61,0,Ngủ đông
48866,1812,1,25.49,0,Ngủ đông
48867,1649,1,158.0,0,Ngủ đông
48868,2210,1,118.6,1,Bình thường
48869,1455,1,49.989998,0,Ngủ đông
48872,1852,4,390.9,2,VIP
48873,1510,2,428.97998,2,VIP
48874,1683,2,249.5,3,Tiềm năng
48876,1625,4,232.49,2,VIP
48877,1422,2,36.98,3,Tiềm năng
48878,1435,1,107.1,0,Ngủ đông
48879,1424,1,29.99,0,Ngủ đông
48880,1470,3,196.74,3,Tiềm năng
48882,1512,2,393.39,2,VIP
48883,1774,1,29.9,0,Ngủ đông
48884,2205,1,572.99,2,VIP
48885,1653,1,110.99,0,Ngủ đông
48886,1642,1,251.99,0,Ngủ đông
48887,1957,2,141.58,1,Bình thường
48888,1525,2,25.99,3,Tiềm năng
48890,2176,1,25.0,1,Bình thường
48891,1455,4,295.92,2,VIP
48892,2095,1,59.96,1,Bình thường
48893,1630,1,25.0,0,Ngủ đông
48894,2066,1,38.5,1,Bình thường
48895,1889,1,31.0,1,Bình thường
48897,1428,1,15.99,0,Ngủ đông
48899,2077,4,630.0,2,VIP
48900,2480,1,169.0,1,Bình thường
48901,1550,1,72.0,0,Ngủ đông
48902,1875,1,151.9,1,Bình thường
48903,2042,1,77.96,1,Bình thường
48904,2099,1,36.99,1,Bình thường
48905,1626,1,74.79,0,Ngủ đông
48906,1524,2,46.0,3,Tiềm năng
48907,1626,1,49.49,0,Ngủ đông
48908,2006,1,14.0,1,Bình thường
48909,1659,1,20.0,0,Ngủ đông
48910,2101,1,323.09,1,Bình thường
48911,1424,3,166.41,3,Tiềm năng
48912,1671,2,45.34,3,Tiềm năng
48915,1827,1,29.0,0,Ngủ đông
48917,1442,1,981.38,2,VIP
48918,1663,1,88.5,0,Ngủ đông
48919,1645,2,304.75,3,Tiềm năng
48920,1438,2,243.94,3,Tiềm năng
48923,1740,2,195.0,3,Tiềm năng
48927,2247,1,90.15,1,Bình thường
48929,1463,1,11.99,0,Ngủ đông
48930,1469,2,120.33,3,Tiềm năng
48931,1994,2,191.7,1,Bình thường
48932,1694,1,54.0,0,Ngủ đông
48933,1618,2,57.89,3,Tiềm năng
48934,1483,2,138.99,3,Tiềm năng
48937,1679,2,40.2,3,Tiềm năng
48939,1985,1,175.0,1,Bình thường
48940,1609,2,353.99,2,VIP
48944,2116,1,39.99,1,Bình thường
48945,1428,2,225.43999,3,Tiềm năng
48946,1477,3,353.13,2,VIP
48947,1833,1,432.95,2,VIP
48949,2320,1,125.98001,1,Bình thường
48950,1435,1,165.0,0,Ngủ đông
48951,2018,1,18.95,1,Bình thường
48952,1732,1,208.0,0,Ngủ đông
48953,1520,1,19.5,0,Ngủ đông
48955,1722,1,17.64,0,Ngủ đông
48956,1610,1,169.94,0,Ngủ đông
48958,1579,4,221.51001,2,VIP
48959,1449,1,25.0,0,Ngủ đông
48960,1891,1,249.0,1,Bình thường
48961,1628,1,68.69,0,Ngủ đông
48962,1838,1,12.51,1,Bình thường
48963,1718,1,120.0,0,Ngủ đông
48965,1629,1,239.99,0,Ngủ đông
48968,1958,1,12.8,1,Bình thường
48970,1470,1,140.0,0,Ngủ đông
48972,2160,1,11.51,1,Bình thường
48973,1474,1,117.58,0,Ngủ đông
48974,1444,1,78.46,0,Ngủ đông
48975,1448,1,47.98,0,Ngủ đông
48976,1534,1,79.99,0,Ngủ đông
48977,1433,2,72.45,3,Tiềm năng
48980,1820,4,830.3,2,VIP
48981,2249,1,36.0,1,Bình thường
48982,1718,3,501.90002,2,VIP
48983,1624,1,45.0,0,Ngủ đông
48984,2095,1,39.5,1,Bình thường
48985,1614,4,362.5,2,VIP
48987,1469,1,22.54,0,Ngủ đông
48989,1453,2,179.98001,3,Tiềm năng
48990,1424,2,50.980003,3,Tiềm năng
48992,1497,2,234.45001,3,Tiềm năng
48993,1481,1,98.0,0,Ngủ đông
48994,1673,1,24.9,0,Ngủ đông
48995,1579,1,24.64,0,Ngủ đông
48996,1511,1,49.99,0,Ngủ đông
48997,1904,2,107.990005,1,Bình thường
48998,1827,1,25.0,0,Ngủ đông
48999,2109,1,49.03,1,Bình thường
49000,1549,2,66.979996,3,Tiềm năng
49001,1686,1,59.5,0,Ngủ đông
49002,1470,1,43.98,0,Ngủ đông
49003,1595,2,137.88,3,Tiềm năng
49004,1450,2,118.9,3,Tiềm năng
49005,1995,2,74.87,1,Bình thường
49007,2005,1,98.0,1,Bình thường
49008,1774,2,928.99,2,VIP
49009,1684,2,121.30001,3,Tiềm năng
49010,1652,1,42.0,0,Ngủ đông
49011,1955,2,21.99,1,Bình thường
49012,1469,1,191.09,0,Ngủ đông
49014,1639,1,44.0,0,Ngủ đông
49016,1493,1,34.0,0,Ngủ đông
49017,1469,4,123.880005,3,Tiềm năng
49018,1444,1,23.0,0,Ngủ đông
49019,2228,1,171.69,1,Bình thường
49020,1572,3,244.47998,3,Tiềm năng
49021,1677,1,114.5,0,Ngủ đông
49022,1552,1,150.0,0,Ngủ đông
49025,1593,2,132.69,3,Tiềm năng
49026,1460,2,258.4,3,Tiềm năng
49028,2302,3,77.99,1,Bình thường
49031,1466,1,104.0,0,Ngủ đông
49033,1842,1,39.99,1,Bình thường
49034,1615,2,174.07,3,Tiềm năng
49035,1506,1,65.0,0,Ngủ đông
49037,1944,1,89.5,1,Bình thường
49038,1584,1,54.95,0,Ngủ đông
49040,1903,1,40.93,1,Bình thường
49041,1476,3,167.98999,3,Tiềm năng
49042,1432,1,18.99,0,Ngủ đông
49043,1673,2,139.96,3,Tiềm năng
49044,1534,2,233.97,3,Tiềm năng
49046,1486,1,32.0,0,Ngủ đông
49047,1458,1,128.0,0,Ngủ đông
49048,1693,2,82.979996,3,Tiềm năng
49049,1639,1,14.69,0,Ngủ đông
49051,1668,1,11.37,0,Ngủ đông
49052,2097,1,69.27,1,Bình thường
49053,1424,1,44.95,0,Ngủ đông
49054,1428,1,75.0,0,Ngủ đông
49055,1459,1,196.98001,0,Ngủ đông
49056,1676,1,161.63,0,Ngủ đông
49057,1551,3,226.99,3,Tiềm năng
49058,1526,1,54.9,0,Ngủ đông
49059,2291,1,50.0,1,Bình thường
49060,2440,2,125.6,1,Bình thường
49061,1985,1,64.0,1,Bình thường
49062,1514,2,83.490005,3,Tiềm năng
49063,1558,1,437.99,2,VIP
49065,1749,2,99.17,3,Tiềm năng
49067,1715,1,8.99,0,Ngủ đông
49069,1877,2,74.75,3,Tiềm năng
49070,1446,2,147.99,3,Tiềm năng
49072,2073,1,125.0,1,Bình thường
49073,2072,1,28.0,1,Bình thường
49074,1809,1,79.0,0,Ngủ đông
49076,1446,2,331.38998,2,VIP
49079,1448,1,325.0,0,Ngủ đông
49081,1843,1,131.94,1,Bình thường
49082,2293,1,24.97,1,Bình thường
49085,1484,4,259.34,2,VIP
49086,1453,1,15.95,0,Ngủ đông
49088,1664,1,134.35,0,Ngủ đông
49089,1430,2,101.990005,3,Tiềm năng
49090,1576,1,26.0,0,Ngủ đông
49091,1933,1,140.5,1,Bình thường
49092,1427,1,44.0,0,Ngủ đông
49093,2155,1,88.229996,1,Bình thường
49095,2076,2,178.97,1,Bình thường
49097,1821,1,29.95,0,Ngủ đông
49098,1648,4,310.93,2,VIP
49100,1549,3,560.57996,2,VIP
49101,1678,1,352.0,0,Ngủ đông
49102,1581,1,89.5,0,Ngủ đông
49104,1750,2,527.15,2,VIP
49105,1586,1,9.99,0,Ngủ đông
49106,2115,1,13.65,1,Bình thường
49110,1440,1,49.5,0,Ngủ đông
49112,1456,2,223.0,3,Tiềm năng
49113,2342,1,74.0,1,Bình thường
49114,1482,2,384.64,2,VIP
49117,1477,1,27.9,0,Ngủ đông
49118,1543,2,262.47,3,Tiềm năng
49119,2201,1,42.99,1,Bình thường
49122,1629,1,79.5,0,Ngủ đông
49124,1509,1,25.0,0,Ngủ đông
49125,1685,2,148.98999,3,Tiềm năng
49127,1563,1,135.45,0,Ngủ đông
49130,1612,1,210.99,0,Ngủ đông
49131,2268,1,60.0,1,Bình thường
49132,2012,1,174.5,1,Bình thường
49133,1562,1,25.3,0,Ngủ đông
49134,1462,4,411.27002,2,VIP
49135,2250,1,105.26,1,Bình thường
49137,1478,3,214.25,3,Tiềm năng
49138,1461,1,20.95,0,Ngủ đông
49139,1784,4,409.23,2,VIP
49141,1615,1,20.0,0,Ngủ đông
49143,1697,4,146.79,3,Tiềm năng
49144,1449,1,69.5,0,Ngủ đông
49145,1462,2,160.56,3,Tiềm năng
49146,1463,2,19.0,3,Tiềm năng
49147,1556,2,136.48,3,Tiềm năng
49148,1558,2,81.99,3,Tiềm năng
49149,1429,2,90.0,3,Tiềm năng
49151,1733,1,12.0,0,Ngủ đông
49152,1861,2,97.37,3,Tiềm năng
49153,1768,3,213.45,3,Tiềm năng
49154,1547,2,157.95,3,Tiềm năng
49155,1885,1,22.99,1,Bình thường
49156,1676,1,36.0,0,Ngủ đông
49157,2042,1,282.24,1,Bình thường
49158,2000,2,61.98,1,Bình thường
49159,2238,1,112.2,1,Bình thường
49160,1873,1,24.0,1,Bình thường
49162,2423,1,81.95,1,Bình thường
49163,1427,4,424.49,2,VIP
49164,1460,1,180.85,0,Ngủ đông
49165,1469,1,35.99,0,Ngủ đông
49166,1515,2,121.5,3,Tiềm năng
49167,1936,1,47.0,1,Bình thường
49170,1454,2,158.29,3,Tiềm năng
49171,1478,1,11.99,0,Ngủ đông
49172,1446,1,35.0,0,Ngủ đông
49174,1810,1,47.87,0,Ngủ đông
49176,1945,1,39.45,1,Bình thường
49177,1497,1,49.0,0,Ngủ đông
49178,1633,3,130.46,3,Tiềm năng
49179,1574,1,41.6,0,Ngủ đông
49180,1483,3,158.98999,3,Tiềm năng
49181,1642,2,221.0,3,Tiềm năng
49184,1435,1,65.0,0,Ngủ đông
49187,2139,1,139.94,1,Bình thường
49190,1900,1,115.93001,1,Bình thường
49191,1468,1,29.18,0,Ngủ đông
49193,1641,2,126.08,3,Tiềm năng
49194,2158,2,144.98999,1,Bình thường
49195,1452,1,104.5,0,Ngủ đông
49196,2507,1,572.97,1,Bình thường
49198,1584,1,44.0,0,Ngủ đông
49199,1453,1,36.940002,0,Ngủ đông
49200,1502,2,161.42,3,Tiềm năng
49203,1605,2,164.44,3,Tiềm năng
49204,1427,4,325.41998,2,VIP
49205,1760,1,95.99,0,Ngủ đông
49206,2348,1,40.0,1,Bình thường
49208,1425,2,89.939995,3,Tiềm năng
49209,1472,3,324.99,2,VIP
49212,1857,1,372.94,1,Bình thường
49213,1567,1,99.99,0,Ngủ đông
49214,1769,1,20.0,0,Ngủ đông
49218,1862,1,185.0,1,Bình thường
49219,1446,1,59.0,0,Ngủ đông
49220,1430,3,593.0499,2,VIP
49222,1496,1,66.41,0,Ngủ đông
49223,1619,1,89.0,0,Ngủ đông
49224,1425,2,165.0,3,Tiềm năng
49226,1491,1,44.99,0,Ngủ đông
49227,1622,1,78.0,0,Ngủ đông
49228,1542,1,64.0,0,Ngủ đông
49229,1430,1,18.0,0,Ngủ đông
49230,1457,3,309.0,2,VIP
49231,1593,1,119.0,0,Ngủ đông
49232,2116,2,101.990005,1,Bình thường
49233,1466,1,12.99,0,Ngủ đông
49236,1520,3,263.97,2,VIP
49237,1452,1,21.99,0,Ngủ đông
49238,1466,1,41.99,0,Ngủ đông
49239,1880,3,440.99,2,VIP
49241,1522,2,135.95,3,Tiềm năng
49242,1767,2,69.5,3,Tiềm năng
49243,1495,1,39.5,0,Ngủ đông
49244,1431,1,24.99,0,Ngủ đông
49245,1446,1,34.99,0,Ngủ đông
49246,1515,2,124.0,3,Tiềm năng
49247,1811,1,36.989998,0,Ngủ đông
49248,2208,1,60.0,1,Bình thường
49251,1577,2,91.75,3,Tiềm năng
49252,1916,1,81.0,1,Bình thường
49253,1752,1,45.0,0,Ngủ đông
49256,1421,1,146.03,0,Ngủ đông
49257,1908,1,6.99,1,Bình thường
49258,1438,2,320.9,3,Tiềm năng
49259,1741,1,29.81,0,Ngủ đông
49261,1438,1,19.99,0,Ngủ đông
49262,1882,1,95.99,1,Bình thường
49263,1601,2,402.76,2,VIP
49264,1621,1,58.0,0,Ngủ đông
49265,2467,1,39.95,1,Bình thường
49266,1431,2,107.939995,3,Tiềm năng
49267,1769,1,40.07,0,Ngủ đông
49268,1844,1,52.99,1,Bình thường
49269,1466,1,12.99,0,Ngủ đông
49270,1431,2,101.939995,3,Tiềm năng
49271,1481,1,97.0,0,Ngủ đông
49274,1793,2,204.73999,3,Tiềm năng
49275,1783,1,34.0,0,Ngủ đông
49276,2109,1,88.95,1,Bình thường
49278,1655,1,69.49,0,Ngủ đông
49279,1612,1,25.0,0,Ngủ đông
49281,1493,4,139.49,3,Tiềm năng
49282,1431,1,59.0,0,Ngủ đông
49284,1476,2,298.94998,3,Tiềm năng
49286,1525,1,15.9,0,Ngủ đông
49287,1895,1,236.99,1,Bình thường
49288,1533,1,79.0,0,Ngủ đông
49289,1813,1,75.0,0,Ngủ đông
49290,1473,1,189.0,0,Ngủ đông
49292,1698,2,440.29,2,VIP
49293,1538,1,49.95,0,Ngủ đông
49294,1484,2,306.57,3,Tiềm năng
49295,1633,2,189.98001,3,Tiềm năng
49296,2025,3,256.94,2,VIP
49297,1826,1,35.26,0,Ngủ đông
49298,1724,1,9.9,0,Ngủ đông
49300,1452,1,15.33,0,Ngủ đông
49302,1749,1,134.63,0,Ngủ đông
49303,1814,1,346.2,1,Bình thường
49304,1498,1,64.95,0,Ngủ đông
49305,1608,2,78.0,3,Tiềm năng
49306,1653,1,34.99,0,Ngủ đông
49307,1862,1,31.28,1,Bình thường
49309,2332,1,81.990005,1,Bình thường
49311,1755,3,112.95,3,Tiềm năng
49312,1727,1,127.46,0,Ngủ đông
49314,1497,1,147.5,0,Ngủ đông
49315,1425,1,10.69,0,Ngủ đông
49316,2187,1,42.440002,1,Bình thường
49318,1461,3,127.479996,3,Tiềm năng
49320,1527,2,167.49,3,Tiềm năng
49321,1599,1,10.36,0,Ngủ đông
49323,1688,1,98.0,0,Ngủ đông
49324,1826,2,132.0,3,Tiềm năng
49325,1512,1,50.0,0,Ngủ đông
49326,1828,1,21.3,0,Ngủ đông
49327,1502,2,129.79,3,Tiềm năng
49328,1902,1,9.45,1,Bình thường
49329,1495,1,46.0,0,Ngủ đông
49331,2168,2,48.03,1,Bình thường
49333,1442,1,34.99,0,Ngủ đông
49335,1439,1,38.61,0,Ngủ đông
49336,1972,1,149.98,1,Bình thường
49337,1512,3,119.63,3,Tiềm năng
49339,1594,1,123.939995,0,Ngủ đông
49341,1476,2,298.0,3,Tiềm năng
49342,1513,1,20.95,0,Ngủ đông
49344,1958,1,7.99,1,Bình thường
49347,1837,3,449.78998,2,VIP
49348,1810,1,130.56,0,Ngủ đông
49349,1871,1,39.95,1,Bình thường
49350,1846,1,47.04,1,Bình thường
49351,1440,1,167.0,0,Ngủ đông
49352,1550,1,19.99,0,Ngủ đông
49355,1478,1,182.0,0,Ngủ đông
49356,1623,1,264.0,0,Ngủ đông
49357,1790,1,40.0,0,Ngủ đông
49358,1520,1,148.0,0,Ngủ đông
49359,1694,3,371.76,2,VIP
49362,1435,2,167.98,3,Tiềm năng
49363,1437,2,60.0,3,Tiềm năng
49364,1448,1,190.9,0,Ngủ đông
49369,1428,4,347.36002,2,VIP
49371,1443,1,110.0,0,Ngủ đông
49372,1728,1,184.99,0,Ngủ đông
49373,1507,2,150.94,3,Tiềm năng
49376,1559,1,52.54,0,Ngủ đông
49377,1534,2,102.0,3,Tiềm năng
49378,1755,1,31.0,0,Ngủ đông
49379,1779,1,49.95,0,Ngủ đông
49381,1573,3,155.90001,3,Tiềm năng
