product_id,category,department,retail_price,margin_pct,price_tier
7357,Skirts,Women,125.0,0.598,Mid-range
7286,Skirts,Women,46.46,0.63,Mid-range
7407,Skirts,Women,24.99,0.584,Mid-range
7423,Skirts,Women,24.99,0.58,Mid-range
7162,Skirts,Women,25.0,0.55,Mid-range
7359,Skirts,Women,132.0,0.59,Mid-range
7232,Skirts,Women,34.99,0.637,Mid-range
7233,Skirts,Women,34.99,0.648,Mid-range
7374,Skirts,Women,36.99,0.604,Mid-range
7131,Skirts,Women,59.95,0.594,Mid-range
7214,Skirts,Women,25.0,0.633,Mid-range
7154,Skirts,Women,7.69,0.613,Mid-range
7155,Skirts,Women,18.0,0.58,Mid-range
7152,Skirts,Women,33.99,0.565,Mid-range
7161,Skirts,Women,64.0,0.649,Mid-range
7192,Skirts,Women,71.0,0.63,Mid-range
7193,Skirts,Women,58.52,0.556,Mid-range
7267,Skirts,Women,71.0,0.585,Mid-range
7343,Skirts,Women,45.63,0.614,Mid-range
7397,Skirts,Women,137.0,0.647,Mid-range
7429,Skirts,Women,54.84,0.626,Mid-range
7465,Skirts,Women,25.35,0.63,Mid-range
7433,Skirts,Women,54.0,0.564,Mid-range
7416,Skirts,Women,115.0,0.614,Mid-range
7318,Skirts,Women,39.0,0.609,Mid-range
7438,Skirts,Women,17.99,0.614,Mid-range
7388,Skirts,Women,27.95,0.561,Mid-range
7400,Skirts,Women,17.99,0.63,Mid-range
7401,Skirts,Women,17.99,0.564,Mid-range
7408,Skirts,Women,17.99,0.635,Mid-range
7209,Skirts,Women,44.79,0.553,Mid-range
7239,Skirts,Women,47.63,0.629,Mid-range
7243,Skirts,Women,49.97,0.586,Mid-range
7415,Skirts,Women,25.0,0.607,Mid-range
7287,Skirts,Women,24.78,0.635,Mid-range
7295,Skirts,Women,24.78,0.562,Mid-range
7303,Skirts,Women,24.78,0.632,Mid-range
7316,Skirts,Women,22.99,0.56,Mid-range
7385,Skirts,Women,129.28,0.628,Mid-range
7443,Skirts,Women,598.0,0.582,Premium
7256,Skirts,Women,295.0,0.554,Premium
7197,Skirts,Women,76.73,0.579,Mid-range
7461,Skirts,Women,18.99,0.552,Mid-range
7278,Skirts,Women,61.37,0.626,Mid-range
7328,Skirts,Women,130.85,0.572,Mid-range
7411,Skirts,Women,42.67,0.638,Mid-range
7208,Skirts,Women,13.5,0.634,Mid-range
7274,Skirts,Women,23.45,0.649,Mid-range
7355,Skirts,Women,23.99,0.615,Mid-range
7157,Skirts,Women,14.99,0.582,Mid-range
7266,Skirts,Women,25.0,0.573,Mid-range
7404,Skirts,Women,44.0,0.575,Mid-range
7463,Skirts,Women,25.0,0.611,Mid-range
7121,Skirts,Women,99.0,0.649,Mid-range
7312,Skirts,Women,38.0,0.608,Mid-range
7356,Skirts,Women,25.0,0.638,Mid-range
7420,Skirts,Women,90.9,0.585,Mid-range
7253,Skirts,Women,88.0,0.568,Mid-range
7353,Skirts,Women,14.95,0.56,Mid-range
7142,Skirts,Women,89.0,0.608,Mid-range
7219,Skirts,Women,52.13,0.617,Mid-range
7252,Skirts,Women,54.0,0.564,Mid-range
7261,Skirts,Women,67.93,0.597,Mid-range
7270,Skirts,Women,57.2,0.595,Mid-range
7281,Skirts,Women,99.0,0.598,Mid-range
7297,Skirts,Women,54.45,0.566,Mid-range
7340,Skirts,Women,139.0,0.585,Premium
7352,Skirts,Women,43.99,0.551,Mid-range
7368,Skirts,Women,67.47,0.642,Mid-range
7456,Skirts,Women,54.0,0.6,Mid-range
7163,Skirts,Women,19.99,0.606,Mid-range
7212,Skirts,Women,99.5,0.565,Mid-range
7273,Skirts,Women,22.99,0.627,Mid-range
7242,Skirts,Women,47.99,0.597,Mid-range
7272,Skirts,Women,39.99,0.64,Mid-range
7217,Skirts,Women,9.99,0.587,Mid-range
7389,Skirts,Women,99.0,0.582,Mid-range
7195,Skirts,Women,27.99,0.551,Mid-range
7207,Skirts,Women,39.99,0.623,Mid-range
7240,Skirts,Women,29.99,0.63,Mid-range
7119,Skirts,Women,29.99,0.586,Mid-range
7275,Skirts,Women,62.0,0.617,Mid-range
7164,Skirts,Women,29.95,0.628,Mid-range
7462,Skirts,Women,34.0,0.572,Mid-range
7323,Skirts,Women,55.0,0.572,Mid-range
7185,Skirts,Women,43.95,0.59,Mid-range
7136,Skirts,Women,39.95,0.597,Mid-range
7324,Skirts,Women,52.0,0.573,Mid-range
7434,Skirts,Women,13.9,0.571,Mid-range
7262,Skirts,Women,32.45,0.627,Mid-range
7460,Skirts,Women,38.94,0.584,Mid-range
7103,Skirts,Women,47.95,0.555,Mid-range
7118,Skirts,Women,57.48,0.599,Mid-range
7249,Skirts,Women,60.97,0.617,Mid-range
7363,Skirts,Women,24.3,0.565,Mid-range
7413,Skirts,Women,18.15,0.598,Mid-range
7220,Skirts,Women,125.4,0.56,Mid-range
7285,Skirts,Women,39.5,0.564,Mid-range
7406,Skirts,Women,85.24,0.632,Mid-range
7354,Skirts,Women,36.99,0.591,Mid-range
7107,Skirts,Women,138.0,0.606,Mid-range
7330,Skirts,Women,198.0,0.624,Premium
7446,Skirts,Women,158.0,0.603,Premium
7221,Skirts,Women,15.0,0.612,Mid-range
7123,Skirts,Women,69.0,0.568,Mid-range
7150,Skirts,Women,86.99,0.624,Mid-range
7230,Skirts,Women,45.08,0.558,Mid-range
7431,Skirts,Women,56.39,0.553,Mid-range
7380,Skirts,Women,39.0,0.575,Mid-range
7277,Skirts,Women,25.0,0.62,Mid-range
7100,Skirts,Women,62.0,0.588,Mid-range
7280,Skirts,Women,59.97,0.626,Mid-range
7304,Skirts,Women,68.65,0.634,Mid-range
7310,Skirts,Women,59.99,0.636,Mid-range
7322,Skirts,Women,59.99,0.612,Mid-range
7341,Skirts,Women,49.03,0.565,Mid-range
7458,Skirts,Women,49.99,0.626,Mid-range
7223,Skirts,Women,85.9,0.568,Mid-range
7231,Skirts,Women,59.19,0.619,Mid-range
7405,Skirts,Women,89.0,0.626,Mid-range
7422,Skirts,Women,38.36,0.569,Mid-range
7450,Skirts,Women,149.0,0.588,Premium
7464,Skirts,Women,25.0,0.602,Mid-range
7378,Skirts,Women,167.0,0.643,Premium
7228,Skirts,Women,595.0,0.622,Premium
7264,Skirts,Women,465.0,0.625,Premium
7294,Skirts,Women,163.96,0.558,Premium
7409,Skirts,Women,79.95,0.642,Mid-range
7428,Skirts,Women,69.95,0.576,Mid-range
7104,Skirts,Women,12.5,0.611,Mid-range
7204,Skirts,Women,48.0,0.574,Mid-range
7109,Skirts,Women,34.99,0.58,Mid-range
7224,Skirts,Women,39.99,0.571,Mid-range
7430,Skirts,Women,29.5,0.551,Mid-range
7200,Skirts,Women,61.74,0.565,Mid-range
7241,Skirts,Women,37.41,0.613,Mid-range
7292,Skirts,Women,49.99,0.584,Mid-range
7301,Skirts,Women,23.73,0.584,Mid-range
7311,Skirts,Women,55.57,0.599,Mid-range
7345,Skirts,Women,98.0,0.588,Mid-range
7348,Skirts,Women,33.89,0.614,Mid-range
7360,Skirts,Women,49.9,0.572,Mid-range
7372,Skirts,Women,89.0,0.604,Mid-range
7373,Skirts,Women,88.0,0.604,Mid-range
7394,Skirts,Women,79.0,0.581,Mid-range
7426,Skirts,Women,118.0,0.646,Mid-range
7255,Skirts,Women,88.0,0.599,Mid-range
7291,Skirts,Women,88.0,0.586,Mid-range
7336,Skirts,Women,44.99,0.55,Mid-range
7151,Skirts,Women,42.95,0.596,Mid-range
7350,Skirts,Women,37.5,0.638,Mid-range
7383,Skirts,Women,31.5,0.595,Mid-range
7391,Skirts,Women,29.99,0.619,Mid-range
7410,Skirts,Women,24.19,0.636,Mid-range
7327,Skirts,Women,248.0,0.597,Premium
7147,Skirts,Women,286.0,0.611,Premium
7130,Skirts,Women,22.99,0.64,Mid-range
7198,Skirts,Women,16.99,0.643,Mid-range
7215,Skirts,Women,19.99,0.561,Mid-range
7288,Skirts,Women,16.99,0.638,Mid-range
7309,Skirts,Women,29.99,0.59,Mid-range
7369,Skirts,Women,98.0,0.596,Mid-range
7174,Skirts,Women,34.95,0.628,Mid-range
7282,Skirts,Women,26.95,0.607,Mid-range
7289,Skirts,Women,29.95,0.569,Mid-range
7308,Skirts,Women,29.95,0.552,Mid-range
7361,Skirts,Women,32.95,0.616,Mid-range
7384,Skirts,Women,29.95,0.614,Mid-range
7419,Skirts,Women,22.99,0.6,Mid-range
7421,Skirts,Women,22.99,0.626,Mid-range
7382,Skirts,Women,28.96,0.604,Mid-range
7105,Skirts,Women,12.99,0.56,Mid-range
7113,Skirts,Women,20.99,0.574,Mid-range
7116,Skirts,Women,11.99,0.623,Mid-range
7124,Skirts,Women,15.99,0.642,Mid-range
7132,Skirts,Women,14.49,0.589,Mid-range
7140,Skirts,Women,20.99,0.643,Mid-range
7156,Skirts,Women,6.49,0.565,Mid-range
7184,Skirts,Women,11.99,0.623,Mid-range
7122,Skirts,Women,24.99,0.629,Mid-range
7137,Skirts,Women,29.99,0.643,Mid-range
7144,Skirts,Women,21.99,0.636,Mid-range
7169,Skirts,Women,29.99,0.588,Mid-range
7173,Skirts,Women,24.99,0.581,Mid-range
7181,Skirts,Women,39.99,0.607,Mid-range
7229,Skirts,Women,18.99,0.588,Mid-range
7237,Skirts,Women,34.99,0.64,Mid-range
7381,Skirts,Women,34.99,0.61,Mid-range
7321,Skirts,Women,47.95,0.631,Mid-range
7125,Skirts,Women,29.99,0.631,Mid-range
7128,Skirts,Women,23.99,0.584,Mid-range
7180,Skirts,Women,24.99,0.601,Mid-range
7375,Skirts,Women,21.99,0.635,Mid-range
7439,Skirts,Women,19.99,0.564,Mid-range
7111,Skirts,Women,64.0,0.574,Mid-range
7188,Skirts,Women,14.75,0.61,Mid-range
7339,Skirts,Women,35.77,0.559,Mid-range
7302,Skirts,Women,227.0,0.613,Premium
7158,Skirts,Women,38.0,0.558,Mid-range
7206,Skirts,Women,39.0,0.592,Mid-range
7376,Skirts,Women,59.52,0.553,Mid-range
7290,Skirts,Women,25.0,0.647,Mid-range
7396,Skirts,Women,63.95,0.589,Mid-range
7412,Skirts,Women,29.0,0.587,Mid-range
7250,Skirts,Women,79.99,0.585,Mid-range
7183,Skirts,Women,10.97,0.57,Mid-range
7427,Skirts,Women,19.97,0.643,Mid-range
7170,Skirts,Women,79.0,0.575,Mid-range
7191,Skirts,Women,79.0,0.55,Mid-range
7299,Skirts,Women,15.0,0.623,Mid-range
7210,Skirts,Women,15.9,0.635,Mid-range
7284,Skirts,Women,15.9,0.625,Mid-range
7379,Skirts,Women,16.9,0.572,Mid-range
7432,Skirts,Women,27.9,0.597,Mid-range
7436,Skirts,Women,26.9,0.641,Mid-range
7440,Skirts,Women,25.9,0.564,Mid-range
7326,Skirts,Women,52.99,0.554,Mid-range
7213,Skirts,Women,38.99,0.607,Mid-range
7244,Skirts,Women,29.99,0.646,Mid-range
7390,Skirts,Women,25.0,0.641,Mid-range
7190,Skirts,Women,25.0,0.598,Mid-range
7307,Skirts,Women,44.99,0.647,Mid-range
7313,Skirts,Women,47.99,0.617,Mid-range
7351,Skirts,Women,48.99,0.552,Mid-range
7367,Skirts,Women,50.99,0.619,Mid-range
7187,Skirts,Women,40.49,0.593,Mid-range
7226,Skirts,Women,37.49,0.643,Mid-range
7349,Skirts,Women,45.49,0.588,Mid-range
7101,Skirts,Women,19.95,0.599,Mid-range
7108,Skirts,Women,19.9,0.637,Mid-range
7112,Skirts,Women,11.9,0.56,Mid-range
7114,Skirts,Women,24.9,0.609,Mid-range
7120,Skirts,Women,8.0,0.581,Mid-range
7133,Skirts,Women,20.9,0.644,Mid-range
7141,Skirts,Women,18.95,0.604,Mid-range
7145,Skirts,Women,14.9,0.571,Mid-range
7167,Skirts,Women,15.9,0.627,Mid-range
7202,Skirts,Women,14.9,0.573,Mid-range
3680,Dresses,Women,79.0,0.525,Mid-range
7225,Skirts,Women,12.0,0.612,Mid-range
7248,Skirts,Women,17.75,0.627,Mid-range
7334,Skirts,Women,9.5,0.552,Mid-range
7344,Skirts,Women,16.95,0.632,Mid-range
7392,Skirts,Women,14.9,0.595,Mid-range
7451,Skirts,Women,14.9,0.585,Mid-range
7319,Skirts,Women,149.98,0.624,Mid-range
7364,Skirts,Women,149.98,0.612,Premium
7251,Skirts,Women,79.0,0.564,Mid-range
7175,Skirts,Women,65.0,0.579,Mid-range
7194,Skirts,Women,29.99,0.582,Mid-range
7370,Skirts,Women,35.99,0.55,Mid-range
7329,Skirts,Women,79.0,0.579,Mid-range
7331,Skirts,Women,189.0,0.616,Premium
7399,Skirts,Women,89.0,0.564,Mid-range
7449,Skirts,Women,89.0,0.604,Mid-range
7418,Skirts,Women,46.0,0.629,Mid-range
7149,Skirts,Women,31.99,0.638,Mid-range
7257,Skirts,Women,17.99,0.557,Mid-range
7126,Skirts,Women,24.99,0.639,Mid-range
7134,Skirts,Women,39.99,0.607,Mid-range
7172,Skirts,Women,59.0,0.648,Mid-range
7201,Skirts,Women,25.0,0.569,Mid-range
7276,Skirts,Women,59.17,0.565,Mid-range
7182,Skirts,Women,52.99,0.613,Mid-range
7296,Skirts,Women,47.99,0.587,Mid-range
7298,Skirts,Women,45.99,0.593,Mid-range
7403,Skirts,Women,40.99,0.553,Mid-range
7166,Skirts,Women,48.0,0.575,Mid-range
7178,Skirts,Women,58.0,0.634,Mid-range
7358,Skirts,Women,25.0,0.559,Mid-range
7371,Skirts,Women,25.0,0.639,Mid-range
7115,Skirts,Women,19.0,0.556,Mid-range
7129,Skirts,Women,38.0,0.63,Mid-range
7135,Skirts,Women,36.0,0.642,Mid-range
7138,Skirts,Women,28.0,0.573,Mid-range
7165,Skirts,Women,42.0,0.648,Mid-range
7177,Skirts,Women,45.0,0.561,Mid-range
7179,Skirts,Women,32.0,0.579,Mid-range
7199,Skirts,Women,34.0,0.635,Mid-range
7205,Skirts,Women,45.0,0.576,Mid-range
7216,Skirts,Women,40.0,0.645,Mid-range
7235,Skirts,Women,38.0,0.588,Mid-range
7268,Skirts,Women,35.0,0.629,Mid-range
7314,Skirts,Women,54.0,0.573,Mid-range
7325,Skirts,Women,52.0,0.642,Mid-range
7332,Skirts,Women,38.0,0.592,Mid-range
7454,Skirts,Women,42.0,0.643,Mid-range
7455,Skirts,Women,42.0,0.644,Mid-range
7457,Skirts,Women,32.0,0.642,Mid-range
7306,Skirts,Women,19.99,0.568,Mid-range
7366,Skirts,Women,59.99,0.586,Mid-range
7260,Skirts,Women,38.5,0.607,Mid-range
7317,Skirts,Women,38.5,0.62,Mid-range
7186,Skirts,Women,25.0,0.567,Mid-range
7117,Skirts,Women,9.01,0.584,Mid-range
7139,Skirts,Women,9.48,0.602,Mid-range
7146,Skirts,Women,9.33,0.623,Mid-range
7153,Skirts,Women,9.19,0.604,Mid-range
7159,Skirts,Women,9.31,0.563,Mid-range
7176,Skirts,Women,8.92,0.613,Mid-range
7258,Skirts,Women,8.29,0.608,Mid-range
7265,Skirts,Women,9.16,0.59,Mid-range
7279,Skirts,Women,7.26,0.594,Mid-range
7305,Skirts,Women,9.11,0.556,Mid-range
7320,Skirts,Women,8.54,0.638,Mid-range
7333,Skirts,Women,12.45,0.58,Mid-range
7386,Skirts,Women,9.01,0.599,Mid-range
7393,Skirts,Women,8.88,0.621,Mid-range
7395,Skirts,Women,8.89,0.573,Mid-range
7398,Skirts,Women,8.74,0.577,Mid-range
7424,Skirts,Women,12.92,0.622,Mid-range
7437,Skirts,Women,11.76,0.578,Mid-range
7127,Skirts,Women,39.45,0.582,Mid-range
7168,Skirts,Women,39.45,0.582,Mid-range
7365,Skirts,Women,29.45,0.599,Mid-range
7196,Skirts,Women,24.99,0.582,Mid-range
7245,Skirts,Women,74.93,0.623,Mid-range
7254,Skirts,Women,84.09,0.597,Mid-range
7263,Skirts,Women,99.54,0.59,Mid-range
7335,Skirts,Women,113.84,0.645,Mid-range
7342,Skirts,Women,138.0,0.623,Mid-range
7362,Skirts,Women,61.22,0.605,Mid-range
7417,Skirts,Women,87.39,0.601,Mid-range
7425,Skirts,Women,118.0,0.622,Mid-range
7441,Skirts,Women,64.52,0.585,Mid-range
7189,Skirts,Women,13.99,0.552,Mid-range
7444,Skirts,Women,99.99,0.579,Mid-range
7143,Skirts,Women,27.94,0.605,Mid-range
7218,Skirts,Women,89.99,0.623,Mid-range
7435,Skirts,Women,89.0,0.626,Mid-range
7315,Skirts,Women,189.95,0.575,Premium
7148,Skirts,Women,20.99,0.601,Mid-range
7259,Skirts,Women,44.99,0.609,Mid-range
7222,Skirts,Women,82.0,0.624,Mid-range
7238,Skirts,Women,78.0,0.613,Mid-range
7293,Skirts,Women,56.0,0.648,Mid-range
7402,Skirts,Women,82.0,0.649,Mid-range
7442,Skirts,Women,100.0,0.649,Mid-range
7447,Skirts,Women,92.0,0.605,Mid-range
7452,Skirts,Women,82.0,0.567,Mid-range
7203,Skirts,Women,36.0,0.61,Mid-range
7247,Skirts,Women,36.0,0.624,Mid-range
981,Sweaters,Women,59.19,0.598,Mid-range
7459,Skirts,Women,50.0,0.609,Mid-range
7099,Skirts,Women,14.5,0.644,Mid-range
7271,Skirts,Women,29.5,0.596,Mid-range
7300,Skirts,Women,24.5,0.61,Mid-range
7338,Skirts,Women,19.5,0.579,Mid-range
7414,Skirts,Women,14.5,0.569,Mid-range
7453,Skirts,Women,23.98,0.622,Mid-range
7211,Skirts,Women,25.0,0.56,Mid-range
7283,Skirts,Women,25.0,0.581,Mid-range
7346,Skirts,Women,42.0,0.631,Mid-range
7347,Skirts,Women,42.0,0.569,Mid-range
7387,Skirts,Women,34.99,0.595,Mid-range
7445,Skirts,Women,21.99,0.641,Mid-range
3206,Dresses,Women,79.0,0.515,Mid-range
3660,Dresses,Women,50.39,0.565,Mid-range
3682,Dresses,Women,45.35,0.582,Mid-range
3730,Dresses,Women,89.0,0.561,Mid-range
3943,Dresses,Women,53.2,0.506,Budget
3580,Dresses,Women,13.99,0.596,Mid-range
3212,Dresses,Women,60.0,0.571,Mid-range
3351,Dresses,Women,85.0,0.512,Mid-range
3860,Dresses,Women,19.99,0.536,Mid-range
3965,Dresses,Women,49.99,0.554,Mid-range
4014,Dresses,Women,39.99,0.585,Mid-range
3187,Dresses,Women,39.98,0.581,Mid-range
3216,Dresses,Women,37.98,0.592,Mid-range
3217,Dresses,Women,34.98,0.571,Mid-range
3227,Dresses,Women,53.99,0.541,Mid-range
3286,Dresses,Women,34.98,0.504,Budget
3311,Dresses,Women,37.98,0.579,Mid-range
3340,Dresses,Women,34.98,0.588,Mid-range
3344,Dresses,Women,34.99,0.503,Budget
3353,Dresses,Women,57.98,0.572,Mid-range
3362,Dresses,Women,45.98,0.585,Mid-range
3395,Dresses,Women,43.98,0.517,Mid-range
3424,Dresses,Women,32.98,0.566,Mid-range
3482,Dresses,Women,34.98,0.587,Mid-range
3517,Dresses,Women,32.98,0.532,Mid-range
3521,Dresses,Women,34.98,0.563,Mid-range
3604,Dresses,Women,42.99,0.549,Mid-range
3753,Dresses,Women,34.98,0.559,Mid-range
3889,Dresses,Women,39.98,0.583,Mid-range
3892,Dresses,Women,39.98,0.586,Mid-range
3920,Dresses,Women,37.98,0.565,Mid-range
3923,Dresses,Women,42.99,0.593,Mid-range
4015,Dresses,Women,31.98,0.516,Mid-range
3185,Dresses,Women,19.99,0.563,Mid-range
3218,Dresses,Women,25.0,0.557,Mid-range
3255,Dresses,Women,11.99,0.511,Mid-range
3265,Dresses,Women,25.0,0.55,Mid-range
3302,Dresses,Women,25.0,0.555,Mid-range
3366,Dresses,Women,19.99,0.51,Mid-range
3405,Dresses,Women,19.99,0.568,Mid-range
3469,Dresses,Women,19.99,0.596,Mid-range
3544,Dresses,Women,31.99,0.585,Mid-range
3596,Dresses,Women,19.99,0.522,Mid-range
3762,Dresses,Women,19.99,0.535,Mid-range
3776,Dresses,Women,19.99,0.551,Mid-range
3173,Dresses,Women,45.0,0.587,Mid-range
3605,Dresses,Women,35.0,0.569,Mid-range
3708,Dresses,Women,35.0,0.53,Mid-range
3703,Dresses,Women,179.0,0.536,Premium
3738,Dresses,Women,149.0,0.596,Premium
3952,Dresses,Women,169.0,0.573,Premium
3963,Dresses,Women,229.0,0.547,Premium
4042,Dresses,Women,129.0,0.522,Premium
3408,Dresses,Women,158.0,0.561,Premium
3998,Dresses,Women,284.0,0.567,Premium
3490,Dresses,Women,25.0,0.561,Mid-range
3644,Dresses,Women,25.0,0.557,Mid-range
3355,Dresses,Women,59.99,0.582,Mid-range
3519,Dresses,Women,44.99,0.533,Mid-range
3595,Dresses,Women,44.99,0.571,Mid-range
3600,Dresses,Women,49.99,0.538,Mid-range
3613,Dresses,Women,49.99,0.596,Mid-range
3816,Dresses,Women,39.99,0.544,Mid-range
3905,Dresses,Women,49.99,0.562,Mid-range
3915,Dresses,Women,59.99,0.578,Mid-range
3928,Dresses,Women,69.99,0.574,Mid-range
3929,Dresses,Women,49.99,0.503,Budget
3930,Dresses,Women,44.99,0.539,Mid-range
4046,Dresses,Women,49.99,0.554,Mid-range
3109,Dresses,Women,127.6,0.519,Premium
3795,Dresses,Women,89.0,0.545,Mid-range
3104,Dresses,Women,143.0,0.509,Premium
3128,Dresses,Women,58.8,0.546,Mid-range
3136,Dresses,Women,58.8,0.569,Mid-range
3167,Dresses,Women,58.8,0.593,Mid-range
3242,Dresses,Women,58.8,0.501,Budget
3243,Dresses,Women,58.8,0.534,Mid-range
3256,Dresses,Women,64.8,0.562,Mid-range
3298,Dresses,Women,64.8,0.502,Budget
3636,Dresses,Women,64.8,0.575,Mid-range
3773,Dresses,Women,58.8,0.509,Mid-range
3271,Dresses,Women,83.67,0.527,Mid-range
3274,Dresses,Women,100.0,0.583,Mid-range
3849,Dresses,Women,130.0,0.541,Premium
4038,Dresses,Women,8.99,0.54,Mid-range
3430,Dresses,Women,24.25,0.582,Mid-range
3168,Dresses,Women,7.99,0.515,Mid-range
3303,Dresses,Women,7.99,0.519,Mid-range
3349,Dresses,Women,7.99,0.581,Mid-range
3822,Dresses,Women,7.99,0.583,Mid-range
3841,Dresses,Women,7.99,0.571,Mid-range
3593,Dresses,Women,98.0,0.529,Mid-range
3365,Dresses,Women,161.0,0.5,Premium
3876,Dresses,Women,73.99,0.578,Mid-range
3720,Dresses,Women,45.0,0.514,Mid-range
3624,Dresses,Women,150.0,0.599,Premium
3122,Dresses,Women,325.0,0.54,Premium
3653,Dresses,Women,37.5,0.537,Mid-range
3828,Dresses,Women,37.0,0.529,Mid-range
3838,Dresses,Women,33.0,0.518,Mid-range
3853,Dresses,Women,36.25,0.595,Mid-range
4051,Dresses,Women,41.25,0.542,Mid-range
3602,Dresses,Women,59.74,0.504,Budget
3135,Dresses,Women,495.0,0.538,Premium
3681,Dresses,Women,267.99,0.54,Premium
3978,Dresses,Women,357.0,0.548,Premium
3693,Dresses,Women,260.44,0.525,Premium
3249,Dresses,Women,36.99,0.511,Mid-range
3254,Dresses,Women,38.99,0.576,Mid-range
3259,Dresses,Women,39.99,0.53,Mid-range
3263,Dresses,Women,39.99,0.555,Mid-range
3264,Dresses,Women,39.99,0.598,Mid-range
3272,Dresses,Women,49.99,0.564,Mid-range
3297,Dresses,Women,39.99,0.528,Mid-range
3314,Dresses,Women,49.99,0.598,Mid-range
3322,Dresses,Women,36.99,0.571,Mid-range
3323,Dresses,Women,39.99,0.547,Mid-range
3354,Dresses,Women,38.99,0.582,Mid-range
3356,Dresses,Women,34.99,0.51,Mid-range
3371,Dresses,Women,39.99,0.528,Mid-range
3402,Dresses,Women,37.99,0.572,Mid-range
3418,Dresses,Women,36.99,0.553,Mid-range
3493,Dresses,Women,38.99,0.593,Mid-range
3513,Dresses,Women,38.99,0.534,Mid-range
3522,Dresses,Women,36.99,0.535,Mid-range
3526,Dresses,Women,38.99,0.594,Mid-range
3536,Dresses,Women,39.99,0.506,Budget
3558,Dresses,Women,36.99,0.501,Budget
3573,Dresses,Women,36.99,0.513,Mid-range
3574,Dresses,Women,49.99,0.553,Mid-range
3581,Dresses,Women,49.99,0.509,Mid-range
3611,Dresses,Women,49.99,0.509,Mid-range
3646,Dresses,Women,29.99,0.579,Mid-range
3651,Dresses,Women,49.99,0.545,Mid-range
3664,Dresses,Women,19.99,0.507,Mid-range
3668,Dresses,Women,36.99,0.554,Mid-range
3696,Dresses,Women,39.99,0.507,Budget
3716,Dresses,Women,49.99,0.564,Mid-range
3726,Dresses,Women,24.99,0.567,Mid-range
3737,Dresses,Women,37.99,0.545,Mid-range
3744,Dresses,Women,39.99,0.58,Mid-range
3781,Dresses,Women,37.99,0.569,Mid-range
3833,Dresses,Women,39.99,0.502,Budget
3885,Dresses,Women,37.99,0.562,Mid-range
3917,Dresses,Women,38.99,0.559,Mid-range
3951,Dresses,Women,38.99,0.554,Mid-range
3996,Dresses,Women,49.99,0.539,Mid-range
4002,Dresses,Women,38.99,0.513,Mid-range
4009,Dresses,Women,36.99,0.525,Mid-range
4017,Dresses,Women,34.99,0.54,Mid-range
4019,Dresses,Women,49.99,0.5,Budget
4032,Dresses,Women,49.99,0.521,Mid-range
4035,Dresses,Women,42.99,0.598,Mid-range
3107,Dresses,Women,218.0,0.566,Premium
3119,Dresses,Women,268.0,0.596,Premium
3709,Dresses,Women,408.0,0.519,Premium
3317,Dresses,Women,165.0,0.568,Premium
3649,Dresses,Women,265.0,0.589,Premium
3815,Dresses,Women,270.0,0.579,Premium
3831,Dresses,Women,199.99,0.522,Premium
4036,Dresses,Women,225.0,0.582,Premium
4040,Dresses,Women,308.0,0.558,Premium
3245,Dresses,Women,49.99,0.573,Mid-range
3294,Dresses,Women,64.5,0.576,Mid-range
3339,Dresses,Women,39.5,0.574,Mid-range
3470,Dresses,Women,59.5,0.558,Mid-range
3599,Dresses,Women,44.5,0.571,Mid-range
3742,Dresses,Women,69.5,0.596,Mid-range
3846,Dresses,Women,31.54,0.594,Mid-range
4044,Dresses,Women,49.5,0.51,Mid-range
3447,Dresses,Women,40.0,0.561,Mid-range
3318,Dresses,Women,129.0,0.513,Premium
3871,Dresses,Women,149.0,0.589,Premium
3770,Dresses,Women,31.99,0.502,Budget
3847,Dresses,Women,28.99,0.519,Mid-range
3336,Dresses,Women,162.5,0.521,Premium
3551,Dresses,Women,187.5,0.593,Premium
3126,Dresses,Women,130.0,0.579,Mid-range
3495,Dresses,Women,95.0,0.598,Mid-range
3403,Dresses,Women,98.0,0.538,Mid-range
3637,Dresses,Women,88.0,0.548,Mid-range
3656,Dresses,Women,118.0,0.575,Mid-range
3839,Dresses,Women,78.0,0.569,Mid-range
3854,Dresses,Women,70.99,0.552,Mid-range
4045,Dresses,Women,108.0,0.548,Mid-range
3552,Dresses,Women,25.0,0.554,Mid-range
3623,Dresses,Women,25.0,0.59,Mid-range
3787,Dresses,Women,25.0,0.506,Budget
3149,Dresses,Women,163.0,0.586,Premium
3157,Dresses,Women,148.99,0.595,Premium
3164,Dresses,Women,148.99,0.531,Premium
3184,Dresses,Women,188.99,0.501,Premium
3200,Dresses,Women,188.99,0.516,Premium
3205,Dresses,Women,148.99,0.523,Premium
3222,Dresses,Women,148.99,0.585,Premium
3291,Dresses,Women,148.99,0.597,Premium
3384,Dresses,Women,148.0,0.505,Premium
3818,Dresses,Women,107.15,0.58,Mid-range
3948,Dresses,Women,206.0,0.526,Premium
3412,Dresses,Women,25.0,0.584,Mid-range
3583,Dresses,Women,25.0,0.563,Mid-range
3629,Dresses,Women,25.0,0.597,Mid-range
3683,Dresses,Women,25.0,0.503,Budget
3891,Dresses,Women,52.13,0.537,Mid-range
3896,Dresses,Women,25.0,0.553,Mid-range
3902,Dresses,Women,25.0,0.527,Mid-range
3941,Dresses,Women,30.0,0.539,Mid-range
4018,Dresses,Women,25.0,0.567,Mid-range
