user_id,cluster,segment,is_vip
50110,3,Vang Lai,0
50111,3,Vang Lai,0
50112,1,VIP,1
50113,3,Vang Lai,0
50115,0,Ngu Dong,0
50116,3,Vang Lai,0
50117,1,VIP,1
50118,3,Vang Lai,0
50119,3,Vang Lai,0
50120,0,Ngu Dong,0
50121,3,Vang Lai,0
50123,0,Ngu Dong,0
50124,1,VIP,1
50126,1,VIP,1
50128,3,Vang Lai,0
50129,3,Vang Lai,0
50130,3,Vang Lai,0
50131,3,Vang Lai,0
50132,3,Vang Lai,0
50133,3,Vang Lai,0
50134,1,VIP,1
50135,3,Vang Lai,0
50136,3,Vang Lai,0
50137,1,VIP,1
50139,3,Vang Lai,0
50141,3,Vang Lai,0
50143,1,VIP,1
50145,3,Vang Lai,0
50148,2,Tiem Nang,0
50151,3,Vang Lai,0
50152,0,Ngu Dong,0
50155,0,Ngu Dong,0
50157,1,VIP,1
50158,0,Ngu Dong,0
50159,3,Vang Lai,0
50160,0,Ngu Dong,0
50161,0,Ngu Dong,0
50162,3,Vang Lai,0
50163,3,Vang Lai,0
50166,3,Vang Lai,0
50167,0,Ngu Dong,0
50168,0,Ngu Dong,0
50170,3,Vang Lai,0
50171,3,Vang Lai,0
50173,3,Vang Lai,0
50174,3,Vang Lai,0
50176,1,VIP,1
50177,0,Ngu Dong,0
50178,1,VIP,1
50179,0,Ngu Dong,0
50180,0,Ngu Dong,0
50181,1,VIP,1
50183,3,Vang Lai,0
50186,3,Vang Lai,0
50187,0,Ngu Dong,0
50188,3,Vang Lai,0
50189,3,Vang Lai,0
50190,3,Vang Lai,0
50192,3,Vang Lai,0
50194,2,Tiem Nang,0
50195,3,Vang Lai,0
50196,3,Vang Lai,0
50197,0,Ngu Dong,0
50198,0,Ngu Dong,0
50200,0,Ngu Dong,0
50202,1,VIP,1
50203,1,VIP,1
50204,0,Ngu Dong,0
50205,3,Vang Lai,0
50208,3,Vang Lai,0
50209,0,Ngu Dong,0
50210,3,Vang Lai,0
50211,3,Vang Lai,0
50212,0,Ngu Dong,0
50213,1,VIP,1
50214,2,Tiem Nang,0
50215,3,Vang Lai,0
50216,0,Ngu Dong,0
50217,0,Ngu Dong,0
50218,3,Vang Lai,0
50219,0,Ngu Dong,0
50220,1,VIP,1
50221,3,Vang Lai,0
50222,0,Ngu Dong,0
50223,3,Vang Lai,0
50226,0,Ngu Dong,0
50228,3,Vang Lai,0
50229,3,Vang Lai,0
50230,1,VIP,1
50231,3,Vang Lai,0
50232,2,Tiem Nang,0
50234,0,Ngu Dong,0
50235,1,VIP,1
50236,3,Vang Lai,0
50237,3,Vang Lai,0
50238,0,Ngu Dong,0
50239,3,Vang Lai,0
50240,3,Vang Lai,0
50243,3,Vang Lai,0
50244,2,Tiem Nang,0
50245,3,Vang Lai,0
50249,3,Vang Lai,0
50253,0,Ngu Dong,0
50255,3,Vang Lai,0
50256,1,VIP,1
50257,3,Vang Lai,0
50258,1,VIP,1
50260,0,Ngu Dong,0
50261,0,Ngu Dong,0
50262,1,VIP,1
50263,3,Vang Lai,0
50264,3,Vang Lai,0
50265,0,Ngu Dong,0
50266,1,VIP,1
50267,3,Vang Lai,0
50268,2,Tiem Nang,0
50269,3,Vang Lai,0
50270,3,Vang Lai,0
50271,3,Vang Lai,0
50272,0,Ngu Dong,0
50273,0,Ngu Dong,0
50274,3,Vang Lai,0
50275,3,Vang Lai,0
50276,3,Vang Lai,0
50277,0,Ngu Dong,0
50278,3,Vang Lai,0
50279,1,VIP,1
50280,3,Vang Lai,0
50282,0,Ngu Dong,0
50283,0,Ngu Dong,0
50284,3,Vang Lai,0
50285,3,Vang Lai,0
50289,1,VIP,1
50290,3,Vang Lai,0
50293,3,Vang Lai,0
50294,3,Vang Lai,0
50296,1,VIP,1
50298,3,Vang Lai,0
50301,3,Vang Lai,0
50302,0,Ngu Dong,0
50303,3,Vang Lai,0
50305,3,Vang Lai,0
50307,3,Vang Lai,0
50308,0,Ngu Dong,0
50309,1,VIP,1
50310,3,Vang Lai,0
50311,3,Vang Lai,0
50315,3,Vang Lai,0
50317,1,VIP,1
50318,2,Tiem Nang,0
50319,3,Vang Lai,0
50322,0,Ngu Dong,0
50324,3,Vang Lai,0
50325,3,Vang Lai,0
50326,1,VIP,1
50327,3,Vang Lai,0
50329,0,Ngu Dong,0
50330,0,Ngu Dong,0
50331,3,Vang Lai,0
50332,3,Vang Lai,0
50333,3,Vang Lai,0
50335,0,Ngu Dong,0
50336,3,Vang Lai,0
50337,3,Vang Lai,0
50338,3,Vang Lai,0
50339,3,Vang Lai,0
50340,0,Ngu Dong,0
50342,2,Tiem Nang,0
50344,3,Vang Lai,0
50345,1,VIP,1
50346,3,Vang Lai,0
50347,1,VIP,1
50350,3,Vang Lai,0
50351,3,Vang Lai,0
50352,3,Vang Lai,0
50353,1,VIP,1
50355,0,Ngu Dong,0
50356,0,Ngu Dong,0
50358,1,VIP,1
50360,0,Ngu Dong,0
50362,2,Tiem Nang,0
50363,3,Vang Lai,0
50365,3,Vang Lai,0
50367,0,Ngu Dong,0
50368,3,Vang Lai,0
50369,0,Ngu Dong,0
50373,1,VIP,1
50374,1,VIP,1
50375,3,Vang Lai,0
50376,0,Ngu Dong,0
50377,1,VIP,1
50378,0,Ngu Dong,0
50379,3,Vang Lai,0
50382,2,Tiem Nang,0
50386,2,Tiem Nang,0
50387,0,Ngu Dong,0
50388,2,Tiem Nang,0
50389,0,Ngu Dong,0
50391,3,Vang Lai,0
50392,3,Vang Lai,0
50393,3,Vang Lai,0
50395,1,VIP,1
50396,3,Vang Lai,0
50397,3,Vang Lai,0
50398,3,Vang Lai,0
50399,3,Vang Lai,0
50401,2,Tiem Nang,0
50402,1,VIP,1
50404,3,Vang Lai,0
50407,0,Ngu Dong,0
50408,3,Vang Lai,0
50410,3,Vang Lai,0
50411,3,Vang Lai,0
50412,1,VIP,1
50413,1,VIP,1
50414,3,Vang Lai,0
50415,1,VIP,1
50416,0,Ngu Dong,0
50417,2,Tiem Nang,0
50418,2,Tiem Nang,0
50419,3,Vang Lai,0
50422,3,Vang Lai,0
50425,3,Vang Lai,0
50427,3,Vang Lai,0
50429,1,VIP,1
50431,3,Vang Lai,0
50432,0,Ngu Dong,0
50433,1,VIP,1
50435,2,Tiem Nang,0
50436,3,Vang Lai,0
50438,0,Ngu Dong,0
50439,2,Tiem Nang,0
50440,1,VIP,1
50441,0,Ngu Dong,0
50442,0,Ngu Dong,0
50445,0,Ngu Dong,0
50446,3,Vang Lai,0
50448,3,Vang Lai,0
50449,1,VIP,1
50450,3,Vang Lai,0
50451,3,Vang Lai,0
50452,3,Vang Lai,0
50454,0,Ngu Dong,0
50456,2,Tiem Nang,0
50457,3,Vang Lai,0
50458,3,Vang Lai,0
50459,3,Vang Lai,0
50460,2,Tiem Nang,0
50461,1,VIP,1
50463,3,Vang Lai,0
50464,0,Ngu Dong,0
50466,0,Ngu Dong,0
50467,1,VIP,1
50469,0,Ngu Dong,0
50473,3,Vang Lai,0
50474,1,VIP,1
50475,3,Vang Lai,0
50476,3,Vang Lai,0
50477,3,Vang Lai,0
50479,0,Ngu Dong,0
50480,1,VIP,1
50481,2,Tiem Nang,0
50482,3,Vang Lai,0
50483,3,Vang Lai,0
50484,3,Vang Lai,0
50485,3,Vang Lai,0
50488,3,Vang Lai,0
50489,2,Tiem Nang,0
50490,3,Vang Lai,0
50491,1,VIP,1
50492,3,Vang Lai,0
50494,3,Vang Lai,0
50495,1,VIP,1
50496,3,Vang Lai,0
50497,3,Vang Lai,0
50498,2,Tiem Nang,0
50499,3,Vang Lai,0
50500,3,Vang Lai,0
50503,3,Vang Lai,0
50506,3,Vang Lai,0
50507,0,Ngu Dong,0
50508,2,Tiem Nang,0
50509,3,Vang Lai,0
50512,3,Vang Lai,0
50516,3,Vang Lai,0
50517,1,VIP,1
50518,3,Vang Lai,0
50519,3,Vang Lai,0
50520,3,Vang Lai,0
50522,0,Ngu Dong,0
50523,0,Ngu Dong,0
50526,2,Tiem Nang,0
50527,3,Vang Lai,0
50528,2,Tiem Nang,0
50529,2,Tiem Nang,0
50534,1,VIP,1
50535,2,Tiem Nang,0
50536,3,Vang Lai,0
50537,0,Ngu Dong,0
50538,0,Ngu Dong,0
50539,1,VIP,1
50540,0,Ngu Dong,0
50542,2,Tiem Nang,0
50543,3,Vang Lai,0
50545,3,Vang Lai,0
50547,3,Vang Lai,0
50549,3,Vang Lai,0
50554,1,VIP,1
50555,1,VIP,1
50557,3,Vang Lai,0
50558,3,Vang Lai,0
50560,3,Vang Lai,0
50561,3,Vang Lai,0
50563,1,VIP,1
50564,1,VIP,1
50566,3,Vang Lai,0
50567,0,Ngu Dong,0
50570,2,Tiem Nang,0
50571,1,VIP,1
50573,1,VIP,1
50575,3,Vang Lai,0
50576,0,Ngu Dong,0
50578,2,Tiem Nang,0
50581,1,VIP,1
50583,3,Vang Lai,0
50585,1,VIP,1
50586,1,VIP,1
50588,3,Vang Lai,0
50589,2,Tiem Nang,0
50590,0,Ngu Dong,0
50591,3,Vang Lai,0
50593,3,Vang Lai,0
50594,0,Ngu Dong,0
50596,3,Vang Lai,0
50597,3,Vang Lai,0
50598,3,Vang Lai,0
50599,3,Vang Lai,0
50600,3,Vang Lai,0
50601,0,Ngu Dong,0
50602,1,VIP,1
50606,3,Vang Lai,0
50607,3,Vang Lai,0
50608,3,Vang Lai,0
50609,2,Tiem Nang,0
50610,1,VIP,1
50612,1,VIP,1
50613,3,Vang Lai,0
50614,3,Vang Lai,0
50615,3,Vang Lai,0
50618,3,Vang Lai,0
50620,3,Vang Lai,0
50621,1,VIP,1
50622,0,Ngu Dong,0
50624,3,Vang Lai,0
50625,2,Tiem Nang,0
50627,0,Ngu Dong,0
50628,3,Vang Lai,0
50629,3,Vang Lai,0
50631,3,Vang Lai,0
50632,1,VIP,1
50633,0,Ngu Dong,0
50634,3,Vang Lai,0
50635,0,Ngu Dong,0
50636,0,Ngu Dong,0
50637,1,VIP,1
50638,3,Vang Lai,0
50639,3,Vang Lai,0
50641,1,VIP,1
50642,1,VIP,1
50644,0,Ngu Dong,0
50645,3,Vang Lai,0
50646,3,Vang Lai,0
50648,3,Vang Lai,0
50651,3,Vang Lai,0
50653,1,VIP,1
50655,0,Ngu Dong,0
50656,0,Ngu Dong,0
50657,0,Ngu Dong,0
50658,3,Vang Lai,0
50659,0,Ngu Dong,0
50660,3,Vang Lai,0
50662,3,Vang Lai,0
50663,1,VIP,1
50665,3,Vang Lai,0
50666,1,VIP,1
50667,3,Vang Lai,0
50668,3,Vang Lai,0
50670,0,Ngu Dong,0
50671,3,Vang Lai,0
50672,3,Vang Lai,0
50673,0,Ngu Dong,0
50674,0,Ngu Dong,0
50675,3,Vang Lai,0
50677,1,VIP,1
50679,0,Ngu Dong,0
50683,0,Ngu Dong,0
50684,3,Vang Lai,0
50685,0,Ngu Dong,0
50688,1,VIP,1
50689,3,Vang Lai,0
50690,3,Vang Lai,0
50692,3,Vang Lai,0
50697,3,Vang Lai,0
50699,0,Ngu Dong,0
50700,2,Tiem Nang,0
50701,3,Vang Lai,0
50703,0,Ngu Dong,0
50705,3,Vang Lai,0
50708,3,Vang Lai,0
50709,0,Ngu Dong,0
50710,0,Ngu Dong,0
50711,3,Vang Lai,0
50712,0,Ngu Dong,0
50714,0,Ngu Dong,0
50715,3,Vang Lai,0
50716,0,Ngu Dong,0
50718,1,VIP,1
50719,3,Vang Lai,0
50720,0,Ngu Dong,0
50722,0,Ngu Dong,0
50723,2,Tiem Nang,0
50726,1,VIP,1
50727,0,Ngu Dong,0
50731,3,Vang Lai,0
50732,1,VIP,1
50733,0,Ngu Dong,0
50734,3,Vang Lai,0
50735,3,Vang Lai,0
50736,3,Vang Lai,0
50737,3,Vang Lai,0
50738,2,Tiem Nang,0
50739,0,Ngu Dong,0
50740,3,Vang Lai,0
50741,0,Ngu Dong,0
50742,3,Vang Lai,0
50743,3,Vang Lai,0
50744,3,Vang Lai,0
50745,0,Ngu Dong,0
50746,2,Tiem Nang,0
50747,3,Vang Lai,0
50748,3,Vang Lai,0
50749,1,VIP,1
50750,0,Ngu Dong,0
50752,3,Vang Lai,0
50755,3,Vang Lai,0
50756,3,Vang Lai,0
50757,3,Vang Lai,0
50758,3,Vang Lai,0
50759,3,Vang Lai,0
50760,1,VIP,1
50761,1,VIP,1
50762,2,Tiem Nang,0
50765,3,Vang Lai,0
50766,0,Ngu Dong,0
50767,3,Vang Lai,0
50768,3,Vang Lai,0
50769,3,Vang Lai,0
50770,0,Ngu Dong,0
50771,3,Vang Lai,0
50772,1,VIP,1
50773,3,Vang Lai,0
50774,3,Vang Lai,0
50775,0,Ngu Dong,0
50778,0,Ngu Dong,0
50779,3,Vang Lai,0
50782,3,Vang Lai,0
50784,3,Vang Lai,0
50785,0,Ngu Dong,0
50786,3,Vang Lai,0
50787,1,VIP,1
50789,2,Tiem Nang,0
50790,3,Vang Lai,0
50791,3,Vang Lai,0
50792,0,Ngu Dong,0
50794,1,VIP,1
50795,3,Vang Lai,0
50796,0,Ngu Dong,0
50799,3,Vang Lai,0
50800,1,VIP,1
50801,0,Ngu Dong,0
50802,0,Ngu Dong,0
50803,3,Vang Lai,0
50805,3,Vang Lai,0
50809,2,Tiem Nang,0
50810,3,Vang Lai,0
50811,0,Ngu Dong,0
50812,1,VIP,1
50814,3,Vang Lai,0
50815,0,Ngu Dong,0
50816,3,Vang Lai,0
50817,3,Vang Lai,0
50818,3,Vang Lai,0
50821,1,VIP,1
50823,3,Vang Lai,0
50824,2,Tiem Nang,0
50825,3,Vang Lai,0
50826,1,VIP,1
50827,3,Vang Lai,0
50828,0,Ngu Dong,0
50829,2,Tiem Nang,0
50830,1,VIP,1
50831,3,Vang Lai,0
50832,3,Vang Lai,0
50833,3,Vang Lai,0
50834,1,VIP,1
50835,1,VIP,1
50836,3,Vang Lai,0
50837,3,Vang Lai,0
50839,0,Ngu Dong,0
50840,3,Vang Lai,0
50841,3,Vang Lai,0
50842,3,Vang Lai,0
50844,3,Vang Lai,0
50845,1,VIP,1
50846,3,Vang Lai,0
50847,0,Ngu Dong,0
50849,3,Vang Lai,0
50850,1,VIP,1
50852,0,Ngu Dong,0
50854,3,Vang Lai,0
50855,2,Tiem Nang,0
50857,0,Ngu Dong,0
50859,3,Vang Lai,0
50861,0,Ngu Dong,0
50862,0,Ngu Dong,0
50864,3,Vang Lai,0
50866,3,Vang Lai,0
50867,0,Ngu Dong,0
50869,2,Tiem Nang,0
50870,1,VIP,1
50871,3,Vang Lai,0
50872,3,Vang Lai,0
50874,0,Ngu Dong,0
50875,0,Ngu Dong,0
50876,3,Vang Lai,0
50878,3,Vang Lai,0
50879,3,Vang Lai,0
50880,1,VIP,1
50881,3,Vang Lai,0
50882,3,Vang Lai,0
50883,3,Vang Lai,0
50884,3,Vang Lai,0
50885,3,Vang Lai,0
50886,3,Vang Lai,0
50887,0,Ngu Dong,0
50888,0,Ngu Dong,0
50889,3,Vang Lai,0
50890,3,Vang Lai,0
50891,3,Vang Lai,0
50892,3,Vang Lai,0
50897,3,Vang Lai,0
50898,3,Vang Lai,0
50899,1,VIP,1
50900,3,Vang Lai,0
50901,3,Vang Lai,0
50902,3,Vang Lai,0
50903,3,Vang Lai,0
50905,1,VIP,1
50906,0,Ngu Dong,0
50908,1,VIP,1
50909,3,Vang Lai,0
50910,3,Vang Lai,0
50911,1,VIP,1
50912,1,VIP,1
50913,3,Vang Lai,0
50915,0,Ngu Dong,0
50918,1,VIP,1
50919,2,Tiem Nang,0
50920,3,Vang Lai,0
50921,1,VIP,1
50922,3,Vang Lai,0
50923,1,VIP,1
50924,3,Vang Lai,0
50925,3,Vang Lai,0
50926,3,Vang Lai,0
50927,3,Vang Lai,0
50928,1,VIP,1
50929,0,Ngu Dong,0
50930,0,Ngu Dong,0
50931,1,VIP,1
50933,2,Tiem Nang,0
50934,3,Vang Lai,0
50935,3,Vang Lai,0
50937,3,Vang Lai,0
50938,2,Tiem Nang,0
50940,3,Vang Lai,0
50941,3,Vang Lai,0
50942,3,Vang Lai,0
50943,2,Tiem Nang,0
50944,3,Vang Lai,0
50945,3,Vang Lai,0
50946,3,Vang Lai,0
50947,0,Ngu Dong,0
50948,3,Vang Lai,0
50949,3,Vang Lai,0
50950,3,Vang Lai,0
50951,3,Vang Lai,0
50953,3,Vang Lai,0
50954,3,Vang Lai,0
50955,3,Vang Lai,0
50956,3,Vang Lai,0
50957,1,VIP,1
50958,3,Vang Lai,0
50959,1,VIP,1
50960,0,Ngu Dong,0
50962,1,VIP,1
50963,3,Vang Lai,0
50964,0,Ngu Dong,0
50965,3,Vang Lai,0
50967,1,VIP,1
50968,3,Vang Lai,0
50970,3,Vang Lai,0
50971,3,Vang Lai,0
50972,0,Ngu Dong,0
50973,3,Vang Lai,0
50974,3,Vang Lai,0
50975,0,Ngu Dong,0
50976,1,VIP,1
50978,3,Vang Lai,0
50979,0,Ngu Dong,0
50980,1,VIP,1
50981,0,Ngu Dong,0
50984,3,Vang Lai,0
50985,1,VIP,1
50987,3,Vang Lai,0
50988,3,Vang Lai,0
50990,3,Vang Lai,0
50991,0,Ngu Dong,0
50992,3,Vang Lai,0
50994,3,Vang Lai,0
50995,2,Tiem Nang,0
50996,3,Vang Lai,0
50998,3,Vang Lai,0
50999,3,Vang Lai,0
51003,1,VIP,1
51006,3,Vang Lai,0
51007,1,VIP,1
51008,0,Ngu Dong,0
51010,3,Vang Lai,0
51012,3,Vang Lai,0
51013,3,Vang Lai,0
51014,0,Ngu Dong,0
51015,3,Vang Lai,0
51016,3,Vang Lai,0
51017,3,Vang Lai,0
51021,0,Ngu Dong,0
51022,0,Ngu Dong,0
51023,0,Ngu Dong,0
51024,3,Vang Lai,0
51025,1,VIP,1
51026,0,Ngu Dong,0
51028,1,VIP,1
51029,1,VIP,1
51030,3,Vang Lai,0
51031,3,Vang Lai,0
51032,0,Ngu Dong,0
51034,1,VIP,1
51035,2,Tiem Nang,0
51036,3,Vang Lai,0
51037,0,Ngu Dong,0
51039,1,VIP,1
51040,3,Vang Lai,0
51042,0,Ngu Dong,0
51043,3,Vang Lai,0
51044,3,Vang Lai,0
51045,0,Ngu Dong,0
51046,3,Vang Lai,0
51047,0,Ngu Dong,0
51048,3,Vang Lai,0
51049,3,Vang Lai,0
51050,1,VIP,1
51052,3,Vang Lai,0
51054,3,Vang Lai,0
51056,1,VIP,1
51059,3,Vang Lai,0
51062,3,Vang Lai,0
51063,1,VIP,1
51065,0,Ngu Dong,0
51067,3,Vang Lai,0
51069,3,Vang Lai,0
51070,3,Vang Lai,0
51071,3,Vang Lai,0
51072,1,VIP,1
51073,3,Vang Lai,0
51074,0,Ngu Dong,0
51075,3,Vang Lai,0
51077,0,Ngu Dong,0
51078,3,Vang Lai,0
51079,2,Tiem Nang,0
51080,0,Ngu Dong,0
51081,3,Vang Lai,0
51083,3,Vang Lai,0
51084,2,Tiem Nang,0
51085,3,Vang Lai,0
51086,0,Ngu Dong,0
51087,1,VIP,1
51088,3,Vang Lai,0
51089,2,Tiem Nang,0
51090,1,VIP,1
51091,3,Vang Lai,0
51092,1,VIP,1
51093,2,Tiem Nang,0
51094,3,Vang Lai,0
51095,3,Vang Lai,0
51097,1,VIP,1
51098,3,Vang Lai,0
51099,3,Vang Lai,0
51100,0,Ngu Dong,0
51101,0,Ngu Dong,0
51102,3,Vang Lai,0
51103,0,Ngu Dong,0
51104,3,Vang Lai,0
51105,3,Vang Lai,0
51107,0,Ngu Dong,0
51108,3,Vang Lai,0
51109,2,Tiem Nang,0
51110,3,Vang Lai,0
51111,3,Vang Lai,0
51113,3,Vang Lai,0
51114,3,Vang Lai,0
51115,0,Ngu Dong,0
51116,0,Ngu Dong,0
51117,1,VIP,1
51118,3,Vang Lai,0
51120,0,Ngu Dong,0
51121,3,Vang Lai,0
51123,3,Vang Lai,0
51124,0,Ngu Dong,0
51125,3,Vang Lai,0
51127,0,Ngu Dong,0
51128,3,Vang Lai,0
51129,3,Vang Lai,0
51130,0,Ngu Dong,0
51131,1,VIP,1
51132,1,VIP,1
51133,0,Ngu Dong,0
51134,3,Vang Lai,0
51135,0,Ngu Dong,0
51137,2,Tiem Nang,0
51138,3,Vang Lai,0
51140,1,VIP,1
51141,0,Ngu Dong,0
51142,3,Vang Lai,0
51144,3,Vang Lai,0
51145,3,Vang Lai,0
51146,3,Vang Lai,0
51147,0,Ngu Dong,0
51149,0,Ngu Dong,0
51150,3,Vang Lai,0
51152,3,Vang Lai,0
51153,0,Ngu Dong,0
51154,0,Ngu Dong,0
51157,3,Vang Lai,0
51158,1,VIP,1
51159,0,Ngu Dong,0
51161,3,Vang Lai,0
51162,3,Vang Lai,0
51163,3,Vang Lai,0
51164,3,Vang Lai,0
51166,3,Vang Lai,0
51167,0,Ngu Dong,0
51168,2,Tiem Nang,0
51169,2,Tiem Nang,0
51171,3,Vang Lai,0
51172,0,Ngu Dong,0
51173,3,Vang Lai,0
51174,1,VIP,1
51176,0,Ngu Dong,0
51177,3,Vang Lai,0
51179,3,Vang Lai,0
51180,3,Vang Lai,0
51181,1,VIP,1
51182,3,Vang Lai,0
51183,3,Vang Lai,0
51191,3,Vang Lai,0
51192,3,Vang Lai,0
51193,3,Vang Lai,0
51194,3,Vang Lai,0
51195,2,Tiem Nang,0
51197,3,Vang Lai,0
51198,0,Ngu Dong,0
51199,2,Tiem Nang,0
51200,0,Ngu Dong,0
51201,1,VIP,1
51203,3,Vang Lai,0
51204,0,Ngu Dong,0
51205,3,Vang Lai,0
51206,3,Vang Lai,0
51207,3,Vang Lai,0
51210,1,VIP,1
51213,3,Vang Lai,0
51214,3,Vang Lai,0
51215,2,Tiem Nang,0
51216,3,Vang Lai,0
51218,0,Ngu Dong,0
51219,3,Vang Lai,0
51221,0,Ngu Dong,0
51224,1,VIP,1
51226,3,Vang Lai,0
51227,0,Ngu Dong,0
51228,3,Vang Lai,0
51229,3,Vang Lai,0
51230,3,Vang Lai,0
51231,3,Vang Lai,0
51234,0,Ngu Dong,0
51235,0,Ngu Dong,0
51237,3,Vang Lai,0
51239,1,VIP,1
51240,2,Tiem Nang,0
51241,1,VIP,1
51243,0,Ngu Dong,0
51244,1,VIP,1
51245,3,Vang Lai,0
51247,0,Ngu Dong,0
51248,3,Vang Lai,0
51249,3,Vang Lai,0
51250,3,Vang Lai,0
51251,3,Vang Lai,0
51252,0,Ngu Dong,0
51253,0,Ngu Dong,0
51255,0,Ngu Dong,0
51256,3,Vang Lai,0
51257,0,Ngu Dong,0
51258,1,VIP,1
51259,2,Tiem Nang,0
51262,1,VIP,1
51263,2,Tiem Nang,0
51265,3,Vang Lai,0
51267,0,Ngu Dong,0
51268,3,Vang Lai,0
51269,3,Vang Lai,0
51271,3,Vang Lai,0
51272,3,Vang Lai,0
51274,3,Vang Lai,0
51275,0,Ngu Dong,0
51276,3,Vang Lai,0
51278,3,Vang Lai,0
51279,0,Ngu Dong,0
51280,3,Vang Lai,0
51282,0,Ngu Dong,0
51284,0,Ngu Dong,0
51285,1,VIP,1
51288,2,Tiem Nang,0
51289,3,Vang Lai,0
51290,3,Vang Lai,0
51291,2,Tiem Nang,0
51292,1,VIP,1
51293,3,Vang Lai,0
51294,3,Vang Lai,0
51295,0,Ngu Dong,0
51297,3,Vang Lai,0
51299,3,Vang Lai,0
51300,2,Tiem Nang,0
51302,3,Vang Lai,0
51303,3,Vang Lai,0
51304,0,Ngu Dong,0
51307,3,Vang Lai,0
51308,3,Vang Lai,0
51309,0,Ngu Dong,0
51310,3,Vang Lai,0
51311,0,Ngu Dong,0
51313,3,Vang Lai,0
51314,3,Vang Lai,0
51315,1,VIP,1
51316,3,Vang Lai,0
51317,1,VIP,1
51320,1,VIP,1
51321,0,Ngu Dong,0
51322,3,Vang Lai,0
51323,3,Vang Lai,0
51324,3,Vang Lai,0
51325,3,Vang Lai,0
51326,3,Vang Lai,0
51328,1,VIP,1
51330,0,Ngu Dong,0
51331,0,Ngu Dong,0
51332,3,Vang Lai,0
51334,1,VIP,1
51335,3,Vang Lai,0
51336,3,Vang Lai,0
51338,3,Vang Lai,0
51339,1,VIP,1
51341,0,Ngu Dong,0
51342,3,Vang Lai,0
51343,1,VIP,1
51344,3,Vang Lai,0
51345,3,Vang Lai,0
51346,0,Ngu Dong,0
51347,3,Vang Lai,0
51348,3,Vang Lai,0
51349,2,Tiem Nang,0
51350,0,Ngu Dong,0
51351,0,Ngu Dong,0
51352,3,Vang Lai,0
51355,3,Vang Lai,0
51357,2,Tiem Nang,0
51358,0,Ngu Dong,0
51359,0,Ngu Dong,0
51360,3,Vang Lai,0
51361,1,VIP,1
51362,1,VIP,1
51364,0,Ngu Dong,0
51366,1,VIP,1
51367,3,Vang Lai,0
51369,0,Ngu Dong,0
51370,3,Vang Lai,0
51371,3,Vang Lai,0
51372,3,Vang Lai,0
51373,3,Vang Lai,0
51374,0,Ngu Dong,0
51377,0,Ngu Dong,0
51380,3,Vang Lai,0
51381,2,Tiem Nang,0
51383,0,Ngu Dong,0
51385,0,Ngu Dong,0
51386,0,Ngu Dong,0
51387,3,Vang Lai,0
51388,3,Vang Lai,0
51389,3,Vang Lai,0
51390,1,VIP,1
51391,1,VIP,1
51392,3,Vang Lai,0
51393,3,Vang Lai,0
51395,3,Vang Lai,0
51396,3,Vang Lai,0
51398,1,VIP,1
51399,3,Vang Lai,0
51402,3,Vang Lai,0
51403,0,Ngu Dong,0
51405,1,VIP,1
51406,3,Vang Lai,0
51409,2,Tiem Nang,0
51410,0,Ngu Dong,0
51411,0,Ngu Dong,0
51413,3,Vang Lai,0
51414,3,Vang Lai,0
51415,0,Ngu Dong,0
51417,3,Vang Lai,0
51418,0,Ngu Dong,0
51419,0,Ngu Dong,0
51422,2,Tiem Nang,0
51423,0,Ngu Dong,0
51424,3,Vang Lai,0
51425,3,Vang Lai,0
51426,3,Vang Lai,0
51430,3,Vang Lai,0
51431,3,Vang Lai,0
51432,2,Tiem Nang,0
51433,3,Vang Lai,0
51434,0,Ngu Dong,0
51435,1,VIP,1
51436,3,Vang Lai,0
51437,0,Ngu Dong,0
51438,1,VIP,1
51441,1,VIP,1
51442,1,VIP,1
51443,0,Ngu Dong,0
51444,3,Vang Lai,0
51446,3,Vang Lai,0
51450,3,Vang Lai,0
51451,3,Vang Lai,0
51452,1,VIP,1
51454,1,VIP,1
51455,1,VIP,1
51456,3,Vang Lai,0
51458,0,Ngu Dong,0
51459,3,Vang Lai,0
51460,3,Vang Lai,0
51461,2,Tiem Nang,0
51463,3,Vang Lai,0
51464,3,Vang Lai,0
51465,1,VIP,1
51466,3,Vang Lai,0
51467,1,VIP,1
51468,1,VIP,1
51470,2,Tiem Nang,0
51471,3,Vang Lai,0
51472,3,Vang Lai,0
51473,3,Vang Lai,0
51474,1,VIP,1
51475,0,Ngu Dong,0
51476,0,Ngu Dong,0
51479,3,Vang Lai,0
51482,0,Ngu Dong,0
51483,1,VIP,1
51484,3,Vang Lai,0
51485,3,Vang Lai,0
51489,2,Tiem Nang,0
51490,0,Ngu Dong,0
51491,3,Vang Lai,0
51492,1,VIP,1
51493,1,VIP,1
51494,1,VIP,1
51495,1,VIP,1
51496,3,Vang Lai,0
51500,0,Ngu Dong,0
51501,0,Ngu Dong,0
51502,3,Vang Lai,0
51504,1,VIP,1
51505,3,Vang Lai,0
51506,3,Vang Lai,0
51507,3,Vang Lai,0
51508,2,Tiem Nang,0
51509,3,Vang Lai,0
51510,3,Vang Lai,0
51511,0,Ngu Dong,0
51512,3,Vang Lai,0
51513,0,Ngu Dong,0
51517,3,Vang Lai,0
51518,0,Ngu Dong,0
51519,3,Vang Lai,0
51520,3,Vang Lai,0
51521,2,Tiem Nang,0
